 # New Simulation
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  9.818478486E+14 -5.695839844E+20 -1.235605469E+20  9.041015625E+18  1.492365872E+36  1.024648161E+20  3.351865315E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  9.839477022E+14  7.654726562E+20 -5.123242188E+20  1.808203125E+19  1.601830149E+36  2.983519299E+20  3.122808873E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  9.860585083E+14  7.021855469E+20  3.767089844E+20  2.561621094E+20  1.616863892E+36  1.627355536E+20  3.093772720E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  9.881282146E+14 -2.862988281E+20 -2.923261719E+20  3.315039062E+19  1.695002019E+36  1.205448979E+20  2.951152474E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  9.902408827E+14 -6.690351562E+20 -3.194492188E+20 -4.641054688E+20  1.578393548E+36  2.862958268E+20  3.169177553E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  9.944630473E+14 -2.832851563E+20  4.641054687E+20  1.506835938E+20  1.544541961E+36  2.230151637E+20  3.238636131E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  9.965498845E+14  1.958886719E+20 -3.525996094E+20  1.838339844E+20  1.859121409E+36  7.835628021E+19  2.690630842E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  9.986779971E+14 -2.591757813E+20 -4.641054688E+20 -1.024648438E+20  8.568605180E+35  3.013686713E+20  5.837833926E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.000767501E+15  1.235605469E+20  6.117753906E+20 -9.041015625E+18  1.458804342E+36  1.717830207E+20  3.428978965E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.002849800E+15  3.073945312E+20  5.243789063E+20 -3.917773438E+20  1.616202954E+36  2.079414965E+20  3.095037903E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.004973753E+15 -3.013671875E+18  9.342382813E+19  1.356152344E+20  1.446795716E+36  8.438257067E+19  3.457440015E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.009175142E+15  2.230117187E+20  3.435585937E+20 -1.989023437E+20  1.712525933E+36  2.621885343E+20  2.920953958E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.011283652E+15 -5.967070313E+20 -5.725976563E+20  3.013671875E+19  1.450652938E+36  2.621885473E+20  3.448246834E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.013386045E+15 -4.475302734E+20 -3.239697266E+20  1.280810547E+20  1.428817052E+36  1.054776454E+20  3.500944641E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.015484659E+15 -5.725976563E+20  7.835546875E+19 -9.041015625E+19  1.634338474E+36  2.682155467E+20  3.060693658E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.017568388E+15 -6.810898438E+20 -5.605429688E+20  4.219140625E+19  1.577570578E+36  2.772591692E+20  3.170830816E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.019700631E+15  2.832851563E+20 -5.002695313E+20 -1.024648438E+20  5.166342814E+35  3.013688160E+20  9.682302514E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.021777467E+15 -1.702724609E+20 -1.341083984E+20  9.493066406E+19  1.738732354E+36  5.725921622E+19  2.876928925E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.023888578E+15  3.917773437E+19 -3.345175781E+20  2.019160156E+20  1.396208493E+36  1.506824300E+20  3.582709478E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.028115396E+15  3.315039063E+20  7.172539063E+20  9.041015625E+19  1.661297794E+36  1.958868297E+20  3.011025127E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.030196546E+15  6.328710938E+19 -2.501347656E+20  1.235605469E+20  1.297285321E+36  9.643727647E+19  3.855905343E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.032300709E+15 -4.399960938E+20 -6.569804688E+20 -7.835546875E+19  4.503456773E+35  3.013690320E+20  1.110748843E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.034421516E+15  5.560224609E+20  1.491767578E+20  2.576689453E+20  1.650751576E+36  6.931382550E+19  3.030261776E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.036523430E+15 -2.591757813E+20 -4.641054688E+20 -1.024648438E+20  1.014795554E+36  3.013687811E+20  4.929278004E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.038588856E+15  3.315039063E+20 -6.208164062E+20 -1.024648438E+20  6.208694752E+35  3.013689416E+20  8.056781018E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.040688078E+15 -6.479394531E+20 -3.405449219E+20  3.013671875E+18  1.666103206E+36  1.386276382E+20  3.002340661E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.042799069E+15 -6.780761719E+20  6.539667969E+20 -5.725976563E+19  1.702687351E+36  9.945502458E+19  2.937832010E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.044902971E+15  3.676679688E+20  4.038320312E+20  1.145195312E+20  1.468279613E+36  2.380794172E+20  3.406850683E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.047005102E+15 -6.931445313E+20 -2.953398438E+20 -1.265742187E+20  1.584193574E+36  2.109609725E+20  3.157574608E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.053328942E+15  2.471210938E+20 -5.725976563E+20 -4.520507812E+20  1.100417597E+36  3.013685846E+20  4.545737378E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.055427215E+15 -5.123242188E+20 -4.219140625E+19 -1.989023437E+20  1.621954824E+36  2.410956052E+20  3.084062101E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.057524861E+15  4.927353516E+20 -6.178027344E+19  1.130126953E+20  1.789174945E+36  8.136695205E+19  2.795819054E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.059622406E+15  6.810898438E+20 -4.158867188E+20 -1.808203125E+19  6.800688596E+35  3.013688759E+20  7.355445454E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.061724903E+15  1.235605469E+20 -1.657519531E+20 -4.249277344E+20  1.700018306E+36  1.115088524E+20  2.942444435E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.063820246E+15 -3.194492188E+20  5.967070313E+20 -1.024648438E+20  1.636857947E+36  2.682154691E+20  3.055982598E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.065918832E+15  7.413632812E+20 -2.109570313E+20  9.041015625E+19  1.619093027E+36  1.928780750E+20  3.089513276E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.068034636E+15 -4.882148437E+20  1.808203125E+19  9.041015625E+19  1.649902317E+36  1.928779872E+20  3.031821550E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.070164102E+15  7.082128906E+20  2.380800781E+20  1.838339844E+20  1.419812859E+36  1.898653712E+20  3.523146992E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.072254152E+15 -5.002695313E+20  2.953398437E+20 -1.265742187E+20  1.548621309E+36  2.350713185E+20  3.230104979E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.074371293E+15 -6.660214844E+20 -6.901308594E+20 -9.945117188E+19  1.770511405E+36  2.049269234E+20  2.825290697E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.076463126E+15 -2.591757813E+20 -4.641054688E+20 -1.024648438E+20  6.247413405E+35  3.013688532E+20  8.006848719E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.078563268E+15  1.838339844E+20  1.235605469E+20  8.136914062E+19  1.754548599E+36  1.145185030E+20  2.850995067E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.082767438E+15 -7.534179687E+19 -2.320527344E+20  1.476699219E+20  1.555493833E+36  1.386276442E+20  3.215833644E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.084844939E+15 -5.243789063E+20  5.364335938E+20 -4.219140625E+19  1.621988180E+36  1.717769409E+20  3.083998678E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.086974878E+15 -1.506835938E+20 -3.073945312E+20  5.725976562E+20  1.565063335E+36  1.416364499E+20  3.196170590E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.089064185E+15 -4.279414062E+20  5.605429687E+20 -9.041015625E+19  1.588762390E+36  2.471228230E+20  3.148494346E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.091169204E+15  7.021855469E+20  3.767089844E+20  2.561621094E+20  1.627429117E+36  1.687621154E+20  3.073688034E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.093250261E+15  4.369824219E+20  3.405449219E+20 -2.199980469E+20  1.612365060E+36  1.235633447E+20  3.102404986E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.095373676E+15  3.239697266E+20  1.642451172E+20 -4.716396484E+20  1.563528044E+36  8.739383706E+19  3.199309038E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.097482756E+15  3.315039063E+20  7.172539063E+20  1.868476563E+20  1.416718904E+36  1.778063426E+20  3.530841148E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.099556797E+15 -5.153378906E+20 -3.646542969E+20  1.476699219E+20  1.937240974E+36  1.115086882E+20  2.582130705E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.101685998E+15 -2.471210937E+20  5.123242188E+20 -2.350664063E+20  1.425546681E+36  1.989064888E+20  3.508976217E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.103791179E+15 -5.168447266E+20  5.831455078E+20  4.656123047E+20  1.576043221E+36  6.328627239E+19  3.173903695E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.105867241E+15 -2.832851563E+20  4.641054687E+20  1.506835938E+20  1.479640851E+36  2.561611532E+20  3.380691604E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.107980166E+15  1.265742187E+20  6.087617188E+20 -6.027343750E+18  1.412479834E+36  1.928783224E+20  3.541437747E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.110084282E+15 -2.591757813E+20 -4.641054688E+20 -1.024648438E+20  4.800093996E+35  3.013688988E+20  1.042106552E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.112174894E+15  2.230117187E+20  3.435585937E+20 -1.989023437E+20  1.525772521E+36  2.410953780E+20  3.278476531E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.116406188E+15  3.315039063E+20 -6.208164062E+20 -1.024648438E+20  4.756570736E+35  3.013689609E+20  1.051641966E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.118495625E+15  5.831455078E+20  1.220537109E+20 -7.684863281E+19  1.447021117E+36  5.726024193E+19  3.456901452E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.120582266E+15 -5.997207031E+20 -5.695839844E+20  2.712304687E+19  1.510940873E+36  2.712281373E+20  3.310658605E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.122684305E+15 -1.024648438E+20 -5.484882813E+20  6.027343750E+18  3.886180806E+35  3.013688077E+20  1.287178763E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.124791262E+15  7.654726562E+20 -5.123242188E+20  1.808203125E+19  1.723803397E+36  2.923247709E+20  2.901844498E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.126909786E+15 -4.520507812E+20 -2.230117187E+20 -2.230117187E+20  1.293036308E+36  3.013688998E+20  3.868576133E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.129025403E+15  3.676679688E+20  4.038320312E+20  1.145195312E+20  1.426658996E+36  2.501337586E+20  3.506240394E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.131130939E+15 -4.279414062E+20 -4.399960938E+20 -3.676679688E+20  3.304414405E+35  3.013690557E+20  1.513796028E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.133219758E+15  2.832851563E+20 -5.002695313E+20 -1.024648438E+20  1.581848795E+35  3.013687783E+20  3.162255089E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.135303573E+15 -2.139707031E+20  3.164355469E+20 -1.778066406E+20  1.644381868E+36  1.115100493E+20  3.041999854E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.139522370E+15  2.953398437E+20 -1.989023437E+20 -3.676679688E+20  1.608201885E+36  1.476673853E+20  3.110436226E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.141619516E+15 -7.534179687E+20 -4.399960938E+20 -7.413632813E+20  5.844830679E+35  2.505680813E+20  8.558347841E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.143710751E+15 -3.073945312E+20 -5.846523437E+20 -6.027343750E+18  2.917463154E+35  3.013688088E+20  1.714575005E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.145811256E+15 -6.931445313E+20 -2.953398438E+20 -1.265742187E+20  1.612164635E+36  2.983493531E+20  3.102790680E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.147911365E+15 -4.882148437E+20  1.808203125E+19  9.041015625E+19  1.667419527E+36  1.958847839E+20  2.999970506E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.150017360E+15 -2.591757813E+20 -4.641054688E+20 -1.024648438E+20  1.409623720E+35  3.013689477E+20  3.548613244E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.152123820E+15 -4.882148437E+20  1.808203125E+19  9.041015625E+19  1.628614828E+36  2.019114713E+20  3.071450239E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.156320005E+15  1.265742187E+20  6.087617188E+20 -6.027343750E+18  1.594184208E+36  2.139666944E+20  3.137786321E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.158423371E+15  7.564316406E+20  2.260253906E+20 -9.342382813E+19  1.695073478E+36  1.205455197E+20  2.951028063E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.160541370E+15 -2.712304687E+19  6.539667969E+20  7.534179687E+19  1.607333855E+36  1.084923267E+20  3.112115997E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.162649292E+15 -1.506835937E+18  9.191699219E+19  1.371220703E+20  1.507596219E+36  7.835569451E+19  3.318003414E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.164743925E+15  7.172539063E+20 -2.712304687E+20  3.013671875E+19  1.506887012E+36  2.621871811E+20  3.319565011E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.166851472E+15  6.810898438E+20 -4.158867188E+20 -1.808203125E+19  9.400638487E+35  3.013689032E+20  5.321137930E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.168947091E+15  2.230117187E+20  3.435585937E+20 -1.989023437E+20  1.752319579E+36  2.441062604E+20  2.854621646E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.171036857E+15  6.599941406E+20  6.298574219E+20 -1.838339844E+20  1.522362921E+36  1.205473327E+20  3.285819258E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.173152439E+15 -4.490371094E+20 -3.224628906E+20  1.295878906E+20  1.665944708E+36  1.446518569E+20  3.002626304E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.177372796E+15 -6.961582031E+20 -7.021855469E+20 -3.345175781E+20  1.537975777E+36  1.386268581E+20  3.252463061E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.179451936E+15  3.194492188E+20 -4.520507812E+20 -3.797226562E+20  2.987913553E+35  3.013690254E+20  1.674147968E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.183656668E+15 -1.175332031E+20  9.041015625E+18 -5.123242188E+19  1.629028379E+36  8.438256363E+19  3.070670509E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.189970577E+15  7.051992188E+20  3.797226563E+20  2.591757812E+20  1.634437337E+36  1.778046211E+20  3.060508524E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.192085355E+15 -3.073945312E+20  3.676679688E+20 -1.808203125E+19  1.580853815E+36  2.832879676E+20  3.164245393E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.194164702E+15 -2.832851563E+20  4.641054687E+20  1.506835938E+20  1.782923442E+36  2.712329379E+20  2.805622095E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.196275237E+15  5.123242188E+20 -5.002695313E+20 -1.386289063E+20  3.654147222E+35  3.013689778E+20  1.368912936E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.198380474E+15  3.917773437E+20 -3.556132812E+20 -1.747929687E+20  3.346091235E+35  3.013688040E+20  1.494941127E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.200488360E+15 -5.123242188E+20 -4.219140625E+19 -1.989023437E+20  1.036735467E+36  3.013688576E+20  4.824962162E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.202586599E+15 -4.610917969E+20 -1.115058594E+20  1.054785156E+20  1.440847505E+36  2.019179888E+20  3.471713268E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.204683007E+15 -2.591757813E+20 -4.641054688E+20 -1.024648438E+20  5.210161740E+35  3.013689800E+20  9.600871627E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.206789843E+15  3.315039063E+20 -6.208164062E+20 -1.024648438E+20  1.239123556E+35  3.013689965E+20  4.036893156E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.208892500E+15 -5.725976563E+20  7.835546875E+19 -9.041015625E+19  7.719626173E+35  3.013686868E+20  6.479859633E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.210993369E+15  5.967070313E+20 -3.556132812E+20 -4.219140625E+19  1.614659986E+35  3.013688797E+20  3.097995519E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.213097639E+15 -2.019160156E+20  2.923261719E+20 -1.115058594E+20  1.235608888E+36  1.778089325E+20  4.048376029E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.215203338E+15 -1.024648438E+20 -7.654726562E+20 -1.024648438E+20  5.766806024E+35  3.013688059E+20  8.674141945E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.217305075E+15  3.676679688E+20  4.038320312E+20  1.145195312E+20  1.774163464E+36  2.501337941E+20  2.819474926E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.219395808E+15 -3.194492188E+20  5.967070313E+20 -1.024648438E+20  4.770824009E+35  3.013687396E+20  1.048500090E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.221505651E+15 -5.273925781E+20  5.093105469E+20  3.013671875E+18  1.702729937E+36  1.928713885E+20  2.937758533E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.223600060E+15 -6.087617187E+20 -5.243789063E+20 -6.630078125E+19  2.271173721E+35  3.013690087E+20  2.202477668E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.225708112E+15 -5.967070313E+20 -5.725976563E+20  3.013671875E+19  1.757406180E+36  2.893118474E+20  2.846359288E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.227812779E+15 -2.591757813E+20 -4.641054688E+20 -1.024648438E+20  1.865946207E+35  3.013690128E+20  2.680789715E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.229908161E+15 -1.747929687E+20 -5.123242188E+20 -4.219140625E+19  1.185895658E+35  3.013689461E+20  4.218085604E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.232013939E+15  1.265742187E+20  6.087617188E+20 -6.027343750E+18  1.711306096E+36  2.832884291E+20  2.923036045E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.234116895E+15 -1.808203125E+19  5.846523437E+20 -1.868476563E+20  1.530216202E+36  2.742419826E+20  3.268955978E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.236222613E+15 -1.024648438E+20 -5.484882813E+20  6.027343750E+18  5.840253012E+34  3.013689146E+20  8.565055986E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.238337446E+15  2.230117187E+20  3.435585937E+20 -1.989023437E+20  1.706266971E+36  2.320513057E+20  2.931668659E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.240422273E+15 -1.868476563E+20  3.073945312E+20  1.868476563E+20  1.405087671E+36  2.019133009E+20  3.560069244E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.242540685E+15  2.832851563E+20 -5.002695313E+20 -1.024648438E+20  1.112881979E+35  3.013688575E+20  4.494824695E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.244642315E+15 -4.882148437E+20  1.808203125E+19  9.041015625E+19  1.644389176E+36  2.832880283E+20  3.041986335E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.248831438E+15  2.953398437E+20 -7.051992187E+20 -1.747929687E+20  2.933716355E+35  3.013689759E+20  1.705076018E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.250938014E+15  3.315039063E+20 -6.208164062E+20 -1.024648438E+20  1.479385781E+35  3.013690027E+20  3.381274490E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.253033099E+15 -6.780761719E+20 -4.972558594E+20  3.525996094E+20  1.627522710E+36  1.536996569E+20  3.073511276E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.255142974E+15 -6.931445313E+20 -2.953398438E+20 -1.265742187E+20  2.481134901E+35  3.013689196E+20  2.016097311E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.257256081E+15 -2.109570313E+20 -5.243789063E+20 -5.424609375E+19  1.468956870E+35  3.013692115E+20  3.405279968E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.259339502E+15 -2.109570313E+20 -5.243789063E+20 -5.424609375E+19  8.978439296E+34  3.013692115E+20  5.571357378E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.261443613E+15 -2.109570313E+20 -5.243789063E+20 -5.424609375E+19  3.991887315E+34  3.013692203E+20  1.253093839E+08  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.263560339E+15  6.780761719E+20 -2.109570313E+19  3.706816406E+20  1.605811640E+36  1.747919268E+20  3.115066099E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.265662056E+15  7.654726562E+20 -5.123242188E+20  1.808203125E+19  1.375872452E+36  2.893115947E+20  3.635663606E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.267752320E+15 -4.038320312E+20  4.399960938E+20 -4.219140625E+19  1.052065720E+36  3.013685342E+20  4.754654873E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.269870653E+15  6.810898438E+20 -4.158867188E+20 -1.808203125E+19  4.011589654E+35  3.013689693E+20  1.246939451E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.271969279E+15  5.364335938E+20  1.627382812E+20 -7.172539062E+20  1.631422906E+36  1.075766017E+20  3.066163521E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.276174281E+15 -2.591757813E+20 -4.641054688E+20 -1.024648438E+20  9.656051986E+34  3.013690164E+20  5.180387812E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.278273025E+15  7.051992188E+20  3.797226563E+20  2.591757812E+20  1.507919391E+36  2.019128610E+20  3.317292310E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.280376538E+15 -3.194492188E+20 -7.534179687E+20 -3.676679688E+20  1.673852885E+36  2.621862770E+20  2.988440291E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.282465924E+15 -5.725976563E+20 -6.087617187E+20 -1.506835938E+20  1.649218210E+35  3.013690447E+20  3.033079172E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.284581445E+15 -7.835546875E+19  5.364335938E+20 -3.013671875E+19  2.719927347E+35  3.013689499E+20  1.839096698E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.286669330E+15  1.958886719E+20  2.742441406E+20 -4.520507812E+19  1.396194875E+36  1.657582799E+20  3.582744424E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.288782082E+15 -2.832851563E+20 -6.328710937E+20 -4.219140625E+19  8.751842309E+34  3.013690997E+20  5.715607326E+07  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.290877714E+15 -4.882148437E+20  1.808203125E+19  9.041015625E+19  1.470922031E+36  2.953434352E+20  3.400730493E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.295087662E+15  6.328710938E+20 -1.145195312E+20  2.230117187E+20  1.730911399E+36  2.079424505E+20  2.889928048E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.297191624E+15  3.676679688E+20  4.038320312E+20  1.145195312E+20  1.410899421E+36  2.591773960E+20  3.545404675E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
 # Simulation Res
           # time                x                y                z             Mass           Radius      Temperature             n_SN         Eint_inj           Ek_inj
  1.295087662E+15  6.328710938E+20 -1.145195312E+20  2.230117187E+20  1.730911399E+36  2.079424505E+20  2.889928048E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.297191624E+15  3.676679688E+20  4.038320312E+20  1.145195312E+20  1.410899421E+36  2.591773960E+20  3.545404675E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.299291032E+15  5.394472656E+20 -6.961582031E+20  4.068457031E+20  1.556451319E+36  1.024660430E+20  3.213855353E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.301390353E+15 -5.108173828E+20 -3.842431641E+20  1.793134766E+20  2.015047663E+36  6.931478433E+19  2.482427337E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.305595675E+15  2.154775391E+20 -2.124638672E+20  2.878056641E+20  1.683590184E+36  9.342294994E+19  2.971156193E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.307700586E+15 -7.172539062E+20 -5.725976563E+20 -6.027343750E+18  1.102519138E+36  3.013686955E+20  4.537072627E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.309803499E+15 -2.350664063E+20 -5.002695313E+20  1.989023438E+20  9.854684750E+35  3.013686035E+20  5.075971001E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.311904389E+15 -7.172539062E+20  9.041015625E+19  1.145195312E+20  1.555577023E+36  2.893118829E+20  3.215661666E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
  1.314001154E+15  2.184912109E+20 -4.625986328E+20  3.089013672E+20  1.516885389E+36  7.232578593E+19  3.297684477E+06  1.000000000E+00  0.000000000E+00  0.000000000E+00
